"Location ID","Location","Date","Inches From Sensor"
"6095","MH SA54 2815 41st Ave","01/26/15 05:58:28 PM","20.1875"
"6095","MH SA54 2815 41st Ave","01/26/15 06:10:28 PM","20.125"
"6095","MH SA54 2815 41st Ave","01/26/15 06:22:28 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/26/15 06:30:31 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/26/15 06:34:28 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/26/15 06:42:31 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/26/15 06:54:31 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/26/15 07:06:31 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/26/15 07:18:31 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/26/15 07:26:21 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/26/15 07:30:31 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/26/15 07:38:21 PM","20.125"
"6095","MH SA54 2815 41st Ave","01/26/15 07:50:21 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/26/15 08:02:21 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/26/15 08:14:21 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/26/15 08:22:02 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/26/15 08:26:21 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/26/15 08:34:02 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/26/15 08:46:02 PM","19.9375"
"6095","MH SA54 2815 41st Ave","01/26/15 08:58:02 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/26/15 09:10:02 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/26/15 09:22:02 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/26/15 09:22:49 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/26/15 09:22:57 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/26/15 09:34:57 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/26/15 09:46:57 PM","19.8125"
"6095","MH SA54 2815 41st Ave","01/26/15 09:58:57 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/26/15 10:10:57 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/26/15 10:18:22 PM","20.1875"
"6095","MH SA54 2815 41st Ave","01/26/15 10:22:57 PM","20.1875"
"6095","MH SA54 2815 41st Ave","01/26/15 10:30:22 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/26/15 10:42:22 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/26/15 10:54:22 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/26/15 11:06:22 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/26/15 11:13:44 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/26/15 11:18:22 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/26/15 11:25:44 PM","19.4375"
"6095","MH SA54 2815 41st Ave","01/26/15 11:37:44 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/26/15 11:49:44 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/27/15 12:01:44 AM","20.3125"
"6095","MH SA54 2815 41st Ave","01/27/15 12:09:06 AM","20.3125"
"6095","MH SA54 2815 41st Ave","01/27/15 12:13:44 AM","20.3125"
"6095","MH SA54 2815 41st Ave","01/27/15 12:21:06 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 12:33:06 AM","19.5"
"6095","MH SA54 2815 41st Ave","01/27/15 12:45:06 AM","19.9375"
"6095","MH SA54 2815 41st Ave","01/27/15 12:57:06 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 01:04:29 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 01:09:06 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 01:16:29 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 01:28:29 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 01:40:29 AM","20.1875"
"6095","MH SA54 2815 41st Ave","01/27/15 01:52:29 AM","20.1875"
"6095","MH SA54 2815 41st Ave","01/27/15 01:59:57 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 02:04:29 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 02:11:57 AM","20.1875"
"6095","MH SA54 2815 41st Ave","01/27/15 02:23:57 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 02:35:57 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 02:47:57 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 02:57:55 AM","20.1875"
"6095","MH SA54 2815 41st Ave","01/27/15 02:59:57 AM","20.1875"
"6095","MH SA54 2815 41st Ave","01/27/15 03:09:55 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 03:21:55 AM","19.5"
"6095","MH SA54 2815 41st Ave","01/27/15 03:33:55 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 03:45:55 AM","19.4375"
"6095","MH SA54 2815 41st Ave","01/27/15 03:53:20 AM","19.5"
"6095","MH SA54 2815 41st Ave","01/27/15 03:57:55 AM","19.5"
"6095","MH SA54 2815 41st Ave","01/27/15 04:05:20 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 04:17:20 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 04:29:20 AM","19.5"
"6095","MH SA54 2815 41st Ave","01/27/15 04:41:20 AM","19.9375"
"6095","MH SA54 2815 41st Ave","01/27/15 04:48:43 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 04:53:20 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 05:00:43 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 05:12:43 AM","20.1875"
"6095","MH SA54 2815 41st Ave","01/27/15 05:24:43 AM","19.875"
"6095","MH SA54 2815 41st Ave","01/27/15 05:36:43 AM","20.1875"
"6095","MH SA54 2815 41st Ave","01/27/15 05:44:08 AM","20.1875"
"6095","MH SA54 2815 41st Ave","01/27/15 05:48:43 AM","20.1875"
"6095","MH SA54 2815 41st Ave","01/27/15 05:56:08 AM","20.1875"
"6095","MH SA54 2815 41st Ave","01/27/15 06:08:08 AM","20.1875"
"6095","MH SA54 2815 41st Ave","01/27/15 06:20:08 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 06:32:08 AM","19.4375"
"6095","MH SA54 2815 41st Ave","01/27/15 06:39:44 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 06:44:08 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 06:51:44 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 07:03:44 AM","20.3125"
"6095","MH SA54 2815 41st Ave","01/27/15 07:15:44 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 07:27:44 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 07:35:10 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 07:39:44 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 07:47:10 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 07:59:10 AM","19.4375"
"6095","MH SA54 2815 41st Ave","01/27/15 08:11:10 AM","20.1875"
"6095","MH SA54 2815 41st Ave","01/27/15 08:23:10 AM","19.5"
"6095","MH SA54 2815 41st Ave","01/27/15 08:32:21 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 08:35:10 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 08:35:54 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 08:44:21 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 08:56:21 AM","20.1875"
"6095","MH SA54 2815 41st Ave","01/27/15 09:08:21 AM","20.1875"
"6095","MH SA54 2815 41st Ave","01/27/15 09:20:21 AM","20.1875"
"6095","MH SA54 2815 41st Ave","01/27/15 09:28:12 AM","20.1875"
"6095","MH SA54 2815 41st Ave","01/27/15 09:32:21 AM","20.1875"
"6095","MH SA54 2815 41st Ave","01/27/15 09:40:12 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 09:52:12 AM","20.1875"
"6095","MH SA54 2815 41st Ave","01/27/15 10:04:12 AM","20.1875"
"6095","MH SA54 2815 41st Ave","01/27/15 10:16:12 AM","20.1875"
"6095","MH SA54 2815 41st Ave","01/27/15 10:24:18 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 10:28:12 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 10:36:18 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 10:48:18 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 11:00:18 AM","20.1875"
"6095","MH SA54 2815 41st Ave","01/27/15 11:12:18 AM","20.1875"
"6095","MH SA54 2815 41st Ave","01/27/15 11:20:42 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 11:24:18 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 11:32:42 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 11:44:42 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 11:56:42 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 12:08:42 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 12:18:43 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 12:20:42 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 12:30:43 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 12:42:43 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 12:54:43 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 01:06:43 PM","20.1875"
"6095","MH SA54 2815 41st Ave","01/27/15 01:16:28 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 01:18:43 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 01:28:28 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 01:40:28 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 01:52:28 PM","20.1875"
"6095","MH SA54 2815 41st Ave","01/27/15 02:04:28 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 02:14:19 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 02:16:28 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 02:26:19 PM","19.625"
"6095","MH SA54 2815 41st Ave","01/27/15 02:38:19 PM","19.8125"
"6095","MH SA54 2815 41st Ave","01/27/15 02:50:19 PM","19.75"
"6095","MH SA54 2815 41st Ave","01/27/15 03:02:19 PM","20.0625"
"6095","MH SA54 2815 41st Ave","01/27/15 03:12:33 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/27/15 03:14:19 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/27/15 03:24:33 PM","20.1875"
"6095","MH SA54 2815 41st Ave","01/27/15 03:36:33 PM","20.1875"
"6095","MH SA54 2815 41st Ave","01/27/15 03:48:33 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 04:00:33 PM","20.1875"
"6095","MH SA54 2815 41st Ave","01/27/15 04:10:26 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 04:12:33 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 04:22:26 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 04:34:26 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 04:46:26 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 04:58:26 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 05:09:10 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 05:10:26 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 05:21:10 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 05:33:10 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 05:45:10 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/27/15 05:57:10 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 06:05:38 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 06:09:10 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 06:17:38 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 06:29:38 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 06:41:38 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 06:53:38 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 07:01:37 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 07:05:38 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 07:13:37 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/27/15 07:25:37 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 07:37:37 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 07:49:37 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 07:59:29 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 08:01:37 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 08:02:19 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 08:11:29 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 08:23:29 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 08:35:29 PM","19.4375"
"6095","MH SA54 2815 41st Ave","01/27/15 08:47:29 PM","20.125"
"6095","MH SA54 2815 41st Ave","01/27/15 08:54:56 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/27/15 08:59:29 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/27/15 09:06:56 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 09:18:56 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 09:30:56 PM","19.3125"
"6095","MH SA54 2815 41st Ave","01/27/15 09:42:56 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 09:50:14 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 09:54:56 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 10:02:14 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 10:14:14 PM","19.875"
"6095","MH SA54 2815 41st Ave","01/27/15 10:26:14 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 10:38:14 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 10:45:29 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 10:50:14 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 10:57:29 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 11:09:29 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 11:21:29 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 11:33:29 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 11:40:43 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 11:45:29 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/27/15 11:52:43 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/28/15 12:04:43 AM","20.3125"
"6095","MH SA54 2815 41st Ave","01/28/15 12:16:43 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/28/15 12:28:43 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/28/15 12:35:48 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/28/15 12:40:43 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/28/15 12:47:48 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/28/15 12:59:48 AM","19.8125"
"6095","MH SA54 2815 41st Ave","01/28/15 01:11:48 AM","20.1875"
"6095","MH SA54 2815 41st Ave","01/28/15 01:23:48 AM","20.1875"
"6095","MH SA54 2815 41st Ave","01/28/15 01:30:53 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/28/15 01:35:48 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/28/15 01:42:53 AM","20.375"
"6095","MH SA54 2815 41st Ave","01/28/15 01:54:53 AM","20.3125"
"6095","MH SA54 2815 41st Ave","01/28/15 02:06:53 AM","20.3125"
"6095","MH SA54 2815 41st Ave","01/28/15 02:18:53 AM","20.3125"
"6095","MH SA54 2815 41st Ave","01/28/15 02:25:59 AM","20.3125"
"6095","MH SA54 2815 41st Ave","01/28/15 02:30:53 AM","20.3125"
"6095","MH SA54 2815 41st Ave","01/28/15 02:37:59 AM","20.3125"
"6095","MH SA54 2815 41st Ave","01/28/15 02:49:59 AM","19.4375"
"6095","MH SA54 2815 41st Ave","01/28/15 03:01:59 AM","19.5625"
"6095","MH SA54 2815 41st Ave","01/28/15 03:13:59 AM","19.5"
"6095","MH SA54 2815 41st Ave","01/28/15 03:21:00 AM","19.9375"
"6095","MH SA54 2815 41st Ave","01/28/15 03:25:59 AM","19.9375"
"6095","MH SA54 2815 41st Ave","01/28/15 03:33:00 AM","19.5"
"6095","MH SA54 2815 41st Ave","01/28/15 03:45:00 AM","19.5625"
"6095","MH SA54 2815 41st Ave","01/28/15 03:57:00 AM","19.5"
"6095","MH SA54 2815 41st Ave","01/28/15 04:09:00 AM","19.875"
"6095","MH SA54 2815 41st Ave","01/28/15 04:15:56 AM","19.5"
"6095","MH SA54 2815 41st Ave","01/28/15 04:21:00 AM","19.5"
"6095","MH SA54 2815 41st Ave","01/28/15 04:27:56 AM","19.5"
"6095","MH SA54 2815 41st Ave","01/28/15 04:39:56 AM","19.5"
"6095","MH SA54 2815 41st Ave","01/28/15 04:51:56 AM","19.4375"
"6095","MH SA54 2815 41st Ave","01/28/15 05:03:56 AM","19.5"
"6095","MH SA54 2815 41st Ave","01/28/15 05:10:53 AM","20.0625"
"6095","MH SA54 2815 41st Ave","01/28/15 05:15:56 AM","20.0625"
"6095","MH SA54 2815 41st Ave","01/28/15 05:22:53 AM","19.5"
"6095","MH SA54 2815 41st Ave","01/28/15 05:34:53 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/28/15 05:46:53 AM","19.5"
"6095","MH SA54 2815 41st Ave","01/28/15 05:58:53 AM","19.5"
"6095","MH SA54 2815 41st Ave","01/28/15 06:05:46 AM","19.4375"
"6095","MH SA54 2815 41st Ave","01/28/15 06:10:53 AM","19.4375"
"6095","MH SA54 2815 41st Ave","01/28/15 06:17:46 AM","19.4375"
"6095","MH SA54 2815 41st Ave","01/28/15 06:29:46 AM","19.875"
"6095","MH SA54 2815 41st Ave","01/28/15 06:41:46 AM","19.5"
"6095","MH SA54 2815 41st Ave","01/28/15 06:53:46 AM","20.125"
"6095","MH SA54 2815 41st Ave","01/28/15 07:03:51 AM","20.1875"
"6095","MH SA54 2815 41st Ave","01/28/15 07:05:46 AM","20.1875"
"6095","MH SA54 2815 41st Ave","01/28/15 07:06:28 AM","20.1875"
"6095","MH SA54 2815 41st Ave","01/28/15 07:15:51 AM","19.8125"
"6095","MH SA54 2815 41st Ave","01/28/15 07:27:51 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/28/15 07:39:51 AM","19.4375"
"6095","MH SA54 2815 41st Ave","01/28/15 07:51:51 AM","19.8125"
"6095","MH SA54 2815 41st Ave","01/28/15 07:58:46 AM","20.1875"
"6095","MH SA54 2815 41st Ave","01/28/15 08:03:51 AM","20.1875"
"6095","MH SA54 2815 41st Ave","01/28/15 08:10:46 AM","20.125"
"6095","MH SA54 2815 41st Ave","01/28/15 08:22:46 AM","20.125"
"6095","MH SA54 2815 41st Ave","01/28/15 08:34:46 AM","19.4375"
"6095","MH SA54 2815 41st Ave","01/28/15 08:46:46 AM","20"
"6095","MH SA54 2815 41st Ave","01/28/15 08:54:13 AM","19.9375"
"6095","MH SA54 2815 41st Ave","01/28/15 08:58:46 AM","19.9375"
"6095","MH SA54 2815 41st Ave","01/28/15 09:06:13 AM","19.875"
"6095","MH SA54 2815 41st Ave","01/28/15 09:18:13 AM","19.9375"
"6095","MH SA54 2815 41st Ave","01/28/15 09:30:13 AM","20"
"6095","MH SA54 2815 41st Ave","01/28/15 09:42:13 AM","19.875"
"6095","MH SA54 2815 41st Ave","01/28/15 09:51:43 AM","19.8125"
"6095","MH SA54 2815 41st Ave","01/28/15 09:54:13 AM","19.8125"
"6095","MH SA54 2815 41st Ave","01/28/15 10:03:43 AM","20.1875"
"6095","MH SA54 2815 41st Ave","01/28/15 10:15:43 AM","20.1875"
"6095","MH SA54 2815 41st Ave","01/28/15 10:27:43 AM","20.1875"
"6095","MH SA54 2815 41st Ave","01/28/15 10:39:43 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/28/15 10:50:06 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/28/15 10:51:43 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/28/15 11:02:06 AM","20.1875"
"6095","MH SA54 2815 41st Ave","01/28/15 11:14:06 AM","20"
"6095","MH SA54 2815 41st Ave","01/28/15 11:26:06 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/28/15 11:38:06 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/28/15 11:48:19 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/28/15 11:50:06 AM","20.25"
"6095","MH SA54 2815 41st Ave","01/28/15 12:00:19 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/28/15 12:12:19 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/28/15 12:24:19 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/28/15 12:36:19 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/28/15 12:47:15 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/28/15 12:48:19 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/28/15 12:59:15 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/28/15 01:11:15 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/28/15 01:23:15 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/28/15 01:35:15 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/28/15 01:46:15 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/28/15 01:47:15 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/28/15 01:58:15 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/28/15 02:10:15 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/28/15 02:22:15 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/28/15 02:34:15 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/28/15 02:44:52 PM","19.8125"
"6095","MH SA54 2815 41st Ave","01/28/15 02:46:15 PM","19.8125"
"6095","MH SA54 2815 41st Ave","01/28/15 02:56:52 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/28/15 03:08:52 PM","20.1875"
"6095","MH SA54 2815 41st Ave","01/28/15 03:20:52 PM","19.8125"
"6095","MH SA54 2815 41st Ave","01/28/15 03:32:52 PM","20.1875"
"6095","MH SA54 2815 41st Ave","01/28/15 03:42:53 PM","20.125"
"6095","MH SA54 2815 41st Ave","01/28/15 03:44:52 PM","20.125"
"6095","MH SA54 2815 41st Ave","01/28/15 03:54:53 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/28/15 04:06:53 PM","20.1875"
"6095","MH SA54 2815 41st Ave","01/28/15 04:18:53 PM","19.8125"
"6095","MH SA54 2815 41st Ave","01/28/15 04:30:53 PM","20.1875"
"6095","MH SA54 2815 41st Ave","01/28/15 04:40:30 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/28/15 04:42:53 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/28/15 04:52:30 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/28/15 05:04:30 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/28/15 05:16:30 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/28/15 05:28:30 PM","20.1875"
"6095","MH SA54 2815 41st Ave","01/28/15 05:37:13 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/28/15 05:40:30 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/28/15 05:49:13 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/28/15 06:01:13 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/28/15 06:13:13 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/28/15 06:25:13 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/28/15 06:34:58 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/28/15 06:37:13 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/28/15 06:37:57 PM","19.5625"
"6095","MH SA54 2815 41st Ave","01/28/15 06:46:58 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/28/15 06:58:58 PM","19.9375"
"6095","MH SA54 2815 41st Ave","01/28/15 07:10:58 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/28/15 07:22:58 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/28/15 07:30:45 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/28/15 07:34:58 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/28/15 07:42:45 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/28/15 07:54:45 PM","20.0625"
"6095","MH SA54 2815 41st Ave","01/28/15 08:06:45 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/28/15 08:18:45 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/28/15 08:26:16 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/28/15 08:30:45 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/28/15 08:38:16 PM","19.5625"
"6095","MH SA54 2815 41st Ave","01/28/15 08:50:16 PM","19.5625"
"6095","MH SA54 2815 41st Ave","01/28/15 09:02:16 PM","19.9375"
"6095","MH SA54 2815 41st Ave","01/28/15 09:14:16 PM","19.9375"
"6095","MH SA54 2815 41st Ave","01/28/15 09:21:48 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/28/15 09:26:16 PM","20.25"
"6095","MH SA54 2815 41st Ave","01/28/15 09:33:48 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/28/15 09:45:48 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/28/15 09:57:48 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/28/15 10:09:48 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/28/15 10:17:08 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/28/15 10:21:48 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/28/15 10:29:08 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/28/15 10:41:08 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/28/15 10:53:08 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/28/15 11:05:08 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/28/15 11:12:19 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/28/15 11:17:08 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/28/15 11:24:19 PM","20.3125"
"6095","MH SA54 2815 41st Ave","01/28/15 11:36:19 PM","19.4375"
"6095","MH SA54 2815 41st Ave","01/28/15 11:48:19 PM","19.5"
"6095","MH SA54 2815 41st Ave","01/29/15 12:00:19 AM","19.4375"
"6095","MH SA54 2815 41st Ave","01/29/15 12:07:21 AM","19.9375"
"6095","MH SA54 2815 41st Ave","01/29/15 12:12:19 AM","19.9375"
"6095","MH SA54 2815 41st Ave","01/29/15 12:19:21 AM","20.3125"
"6095","MH SA54 2815 41st Ave","01/29/15 12:31:21 AM","20.3125"
